seed,gamma,h,L,N_code,epsilon,mode,total_resources,converged,final_error,n_accepted,n_rejected,acceptance_rate,n_syndrome_used,mean_d,sum_F_obs,sum_M_sq,timestamp
11,1.0000000000e-02,0.0000000000e+00,3,7,1.2638482029e-04,full_likelihood_cond_only,624155,True,1.1026859283e-06,160,0,1.0000000000e+00,0,0.0000000000e+00,1.2987639140e+10,6.6263465000e+07,2026-05-04T13:18:54.864071
11,1.0000000000e-02,0.0000000000e+00,3,7,1.4208308325e-04,full_likelihood_cond_only,137039,True,2.2888183594e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,2.6069715000e+09,1.3300875000e+07,2026-05-04T13:18:54.915686
11,1.0000000000e-02,0.0000000000e+00,3,7,1.5973122801e-04,full_likelihood_cond_only,162757,True,1.0907649994e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,2.7481279560e+09,1.4021061000e+07,2026-05-04T13:18:54.974382
11,1.0000000000e-02,0.0000000000e+00,3,7,1.7957144944e-04,full_likelihood_cond_only,1104845,True,1.0907649994e-05,400,0,1.0000000000e+00,2,5.0000000000e-03,1.6536792968e+10,8.4422163000e+07,2026-05-04T13:18:55.293427
11,1.0000000000e-02,0.0000000000e+00,3,7,2.0187602547e-04,full_likelihood_cond_only,116347,True,1.3083219528e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,1.7239021240e+09,8.7954190000e+06,2026-05-04T13:18:55.346196
11,1.0000000000e-02,0.0000000000e+00,3,7,2.2695105367e-04,full_likelihood_cond_only,270109,True,1.3083219528e-05,130,0,1.0000000000e+00,0,0.0000000000e+00,2.9899421720e+09,1.5254807000e+07,2026-05-04T13:18:55.467469
11,1.0000000000e-02,0.0000000000e+00,3,7,2.5514065200e-04,full_likelihood_cond_only,38556,True,1.0907649994e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,3.9567343200e+08,2.0187420000e+06,2026-05-04T13:18:55.500347
11,1.0000000000e-02,0.0000000000e+00,3,7,2.8683168133e-04,full_likelihood_cond_only,2050475,True,1.1026859283e-06,1180,0,1.0000000000e+00,3,2.5423728814e-03,1.9168485632e+10,9.7811295000e+07,2026-05-04T13:18:56.114710
11,1.0000000000e-02,0.0000000000e+00,3,7,3.2245905453e-04,full_likelihood_cond_only,127554,True,2.2888183594e-05,80,0,1.0000000000e+00,0,0.0000000000e+00,1.0579574320e+09,5.3977420000e+06,2026-05-04T13:18:56.210414
11,1.0000000000e-02,0.0000000000e+00,3,7,3.6251170500e-04,full_likelihood_cond_only,30814,True,2.5063753128e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,2.3145561600e+08,1.1808960000e+06,2026-05-04T13:18:56.248753
11,1.0000000000e-02,0.0000000000e+00,3,7,4.0753929659e-04,full_likelihood_cond_only,36729,True,7.2985887527e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,2.4939334000e+08,1.2724150000e+06,2026-05-04T13:18:56.297030
11,1.0000000000e-02,0.0000000000e+00,3,7,4.5815976691e-04,full_likelihood_cond_only,33733,True,2.2888183594e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,1.8809434000e+08,9.5966500000e+05,2026-05-04T13:18:56.338012
11,1.0000000000e-02,0.0000000000e+00,3,7,5.1506780762e-04,full_likelihood_cond_only,437395,True,2.5063753128e-05,450,0,1.0000000000e+00,2,4.4444444444e-03,2.3160997360e+09,1.1825491000e+07,2026-05-04T13:18:56.584940
11,1.0000000000e-02,0.0000000000e+00,3,7,5.7904439806e-04,full_likelihood_cond_only,31983,True,1.0895729065e-04,40,0,1.0000000000e+00,0,0.0000000000e+00,1.4221505200e+08,7.2558700000e+05,2026-05-04T13:18:56.633061
11,1.0000000000e-02,0.0000000000e+00,3,7,6.5096752305e-04,full_likelihood_cond_only,1599409,True,1.1026859283e-06,2090,0,1.0000000000e+00,8,3.8277511962e-03,6.5568664640e+09,3.3495051000e+07,2026-05-04T13:18:57.243158
11,1.0000000000e-02,0.0000000000e+00,3,7,7.3182422191e-04,full_likelihood_cond_only,176890,True,3.7044286728e-05,250,0,1.0000000000e+00,2,8.0000000000e-03,6.5847358400e+08,3.3597480000e+06,2026-05-04T13:18:57.402227
11,1.0000000000e-02,0.0000000000e+00,3,7,8.2272413417e-04,full_likelihood_cond_only,8957900,True,1.1026859283e-06,14850,0,1.0000000000e+00,63,4.2424242424e-03,2.8929621280e+10,1.4778198600e+08,2026-05-04T13:19:00.485471
11,1.0000000000e-02,0.0000000000e+00,3,7,9.2491472772e-04,full_likelihood_cond_only,11165,True,1.1026859283e-06,20,0,1.0000000000e+00,0,0.0000000000e+00,3.5946596000e+07,1.8340100000e+05,2026-05-04T13:19:00.520835
11,1.0000000000e-02,0.0000000000e+00,3,7,1.0397984185e-03,full_likelihood_cond_only,9856,True,1.4489889145e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2.4594080000e+07,1.2548000000e+05,2026-05-04T13:19:00.554590
11,1.0000000000e-02,0.0000000000e+00,3,7,1.1689518165e-03,full_likelihood_cond_only,10787,True,2.5057792664e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2.8120316000e+07,1.4347100000e+05,2026-05-04T13:19:00.588878
11,1.0000000000e-02,0.0000000000e+00,3,7,1.3141473626e-03,full_likelihood_cond_only,770812,True,1.1026859283e-06,1990,0,1.0000000000e+00,11,5.5276381910e-03,1.5828180920e+09,8.0931220000e+06,2026-05-04T13:19:01.034793
11,1.0000000000e-02,0.0000000000e+00,3,7,1.4773776526e-03,full_likelihood_cond_only,24101,True,1.9285082817e-04,70,0,1.0000000000e+00,0,0.0000000000e+00,4.5955140000e+07,2.3446500000e+05,2026-05-04T13:19:01.103914
11,1.0000000000e-02,0.0000000000e+00,3,7,1.6608827826e-03,full_likelihood_cond_only,15848,True,1.1026859283e-06,50,0,1.0000000000e+00,0,0.0000000000e+00,2.6198536000e+07,1.3366600000e+05,2026-05-04T13:19:01.160931
11,1.0000000000e-02,0.0000000000e+00,3,7,1.8671810913e-03,full_likelihood_cond_only,38066,True,4.6849250793e-05,140,0,1.0000000000e+00,1,7.1428571429e-03,5.4049744000e+07,2.7581600000e+05,2026-05-04T13:19:01.247748
11,1.0000000000e-02,0.0000000000e+00,3,7,2.0991037201e-03,full_likelihood_cond_only,48608,True,6.1005353928e-05,190,0,1.0000000000e+00,2,1.0526315789e-02,6.4894444000e+07,3.3171200000e+05,2026-05-04T13:19:01.342855
11,1.0000000000e-02,0.0000000000e+00,3,7,2.3598334668e-03,full_likelihood_cond_only,1813,True,7.1796774864e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,2.1577640000e+06,1.1009000000e+04,2026-05-04T13:19:01.367559
11,1.0000000000e-02,0.0000000000e+00,3,7,2.6529484644e-03,full_likelihood_cond_only,4109,True,7.4192881584e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,4.1644120000e+06,2.1247000000e+04,2026-05-04T13:19:01.400388
11,1.0000000000e-02,0.0000000000e+00,3,7,2.9824712862e-03,full_likelihood_cond_only,7518,True,2.5275349617e-04,40,0,1.0000000000e+00,0,0.0000000000e+00,7.0364000000e+06,3.5900000000e+04,2026-05-04T13:19:01.442478
11,1.0000000000e-02,0.0000000000e+00,3,7,3.3529241492e-03,full_likelihood_cond_only,5110,True,2.8872489929e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,4.3606080000e+06,2.2248000000e+04,2026-05-04T13:19:01.477710
11,1.0000000000e-02,0.0000000000e+00,3,7,3.7693909754e-03,full_likelihood_cond_only,3458,True,8.2799792290e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2.7095040000e+06,1.3824000000e+04,2026-05-04T13:19:01.509306
11,1.0000000000e-02,0.0000000000e+00,3,7,4.2375871606e-03,full_likelihood_cond_only,3143,True,2.1681189537e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,1.8226040000e+06,9.2990000000e+03,2026-05-04T13:19:01.545357
11,1.0000000000e-02,0.0000000000e+00,3,7,4.7639380104e-03,full_likelihood_cond_only,23128,True,1.3083219528e-05,220,0,1.0000000000e+00,2,9.0909090909e-03,1.2879240000e+07,6.5894000000e+04,2026-05-04T13:19:01.623794
11,1.0000000000e-02,0.0000000000e+00,3,7,5.3556669177e-03,full_likelihood_cond_only,273581,True,1.4489889145e-04,2820,0,1.0000000000e+00,6,2.1276595745e-03,1.3747492400e+08,7.0178100000e+05,2026-05-04T13:19:02.157156
11,1.0000000000e-02,0.0000000000e+00,3,7,6.0208944933e-03,full_likelihood_cond_only,45262,True,4.1836500168e-04,540,0,1.0000000000e+00,2,3.7037037037e-03,1.9797664000e+07,1.0110400000e+05,2026-05-04T13:19:02.288782
11,1.0000000000e-02,0.0000000000e+00,3,7,6.7687500095e-03,full_likelihood_cond_only,55517,True,1.1876225471e-04,740,0,1.0000000000e+00,3,4.0540540541e-03,2.2181144000e+07,1.1326700000e+05,2026-05-04T13:19:02.466938
11,1.0000000000e-02,0.0000000000e+00,3,7,7.6094966855e-03,full_likelihood_cond_only,2135,True,1.3291835785e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,7.4813200000e+05,3.8170000000e+03,2026-05-04T13:19:02.502339
11,1.0000000000e-02,0.0000000000e+00,3,7,8.5546725356e-03,full_likelihood_cond_only,595,True,1.9064545631e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,1.7228400000e+05,8.7900000000e+02,2026-05-04T13:19:02.526959
11,1.0000000000e-02,0.0000000000e+00,3,7,9.6172487112e-03,full_likelihood_cond_only,37940,True,4.4232606888e-04,720,0,1.0000000000e+00,3,4.1666666667e-03,1.0287072000e+07,5.2510000000e+04,2026-05-04T13:19:02.699117
11,1.0000000000e-02,0.0000000000e+00,3,7,1.0811807511e-02,full_likelihood_cond_only,99617,True,1.6885995865e-04,2020,0,1.0000000000e+00,5,2.4752475248e-03,2.5349300000e+07,1.2936500000e+05,2026-05-04T13:19:03.174313
11,1.0000000000e-02,0.0000000000e+00,3,7,1.2154742501e-02,full_likelihood_cond_only,742,True,4.3252110481e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,1.6503200000e+05,8.4200000000e+02,2026-05-04T13:19:03.201166
11,1.0000000000e-02,0.0000000000e+00,3,7,1.3664483493e-02,full_likelihood_cond_only,784,True,1.9185543060e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,1.5876000000e+05,8.1000000000e+02,2026-05-04T13:19:03.232132
11,1.0000000000e-02,0.0000000000e+00,3,7,1.5361749467e-02,full_likelihood_cond_only,336,True,2.0721852779e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,6.4680000000e+04,3.3000000000e+02,2026-05-04T13:19:03.256062
11,1.0000000000e-02,0.0000000000e+00,3,7,1.7269832907e-02,full_likelihood_cond_only,308,True,2.6376247406e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,4.8804000000e+04,2.6200000000e+02,2026-05-04T13:19:03.278958
11,1.0000000000e-02,0.0000000000e+00,3,7,1.9414919457e-02,full_likelihood_cond_only,8064,True,3.7258863449e-04,290,0,1.0000000000e+00,0,0.0000000000e+00,1.1121040000e+06,5.6740000000e+03,2026-05-04T13:19:03.355728
11,1.0000000000e-02,0.0000000000e+00,3,7,2.1826447284e-02,full_likelihood_cond_only,224,True,3.6922395229e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.4696000000e+04,1.2600000000e+02,2026-05-04T13:19:03.378167
11,1.0000000000e-02,0.0000000000e+00,3,7,2.4537511066e-02,full_likelihood_cond_only,238,True,2.7001559734e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,2.6264000000e+04,1.3400000000e+02,2026-05-04T13:19:03.397843
11,1.0000000000e-02,0.0000000000e+00,3,7,2.7585316176e-02,full_likelihood_cond_only,385,True,4.2413175106e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,3.6260000000e+04,1.8500000000e+02,2026-05-04T13:19:03.422605
11,1.0000000000e-02,0.0000000000e+00,3,7,3.1011689266e-02,full_likelihood_cond_only,2058,True,2.4796426296e-03,120,0,1.0000000000e+00,0,0.0000000000e+00,1.7052000000e+05,8.7000000000e+02,2026-05-04T13:19:03.464989
11,1.0000000000e-02,0.0000000000e+00,3,7,3.4863652277e-02,full_likelihood_cond_only,39543,True,1.0654926300e-03,2240,0,1.0000000000e+00,9,4.0178571429e-03,3.3259280000e+06,1.6999000000e+04,2026-05-04T13:19:03.910693
11,1.0000000000e-02,0.0000000000e+00,3,7,3.9194067748e-02,full_likelihood_cond_only,707,True,3.6540925503e-03,50,0,1.0000000000e+00,0,0.0000000000e+00,4.6844000000e+04,2.3900000000e+02,2026-05-04T13:19:03.938671
11,1.0000000000e-02,0.0000000000e+00,3,7,4.4062364278e-02,full_likelihood_cond_only,19488,True,7.4192881584e-04,1410,0,1.0000000000e+00,3,2.1276595745e-03,1.2561280000e+06,6.4120000000e+03,2026-05-04T13:19:04.218411
11,1.0000000000e-02,0.0000000000e+00,3,7,4.9535352090e-02,full_likelihood_cond_only,525560,False,2.5418672562e+00,50000,0,1.0000000000e+00,79,1.5800000000e-03,2.4532324000e+07,1.2524000000e+05,2026-05-04T13:19:14.016004
11,1.0000000000e-02,0.0000000000e+00,3,7,5.5688139909e-02,full_likelihood_cond_only,525007,False,1.0486550331e+00,50000,0,1.0000000000e+00,69,1.3800000000e-03,2.4489512000e+07,1.2500300000e+05,2026-05-04T13:19:22.104681
11,1.0000000000e-02,0.0000000000e+00,3,7,6.2605165720e-02,full_likelihood_cond_only,96985,True,9.2169642448e-04,9240,0,1.0000000000e+00,14,1.5151515152e-03,4.5225280000e+06,2.3085000000e+04,2026-05-04T13:19:23.962558
11,1.0000000000e-02,0.0000000000e+00,3,7,7.0381355549e-02,full_likelihood_cond_only,255752,True,5.9813261032e-04,24310,0,1.0000000000e+00,38,1.5631427396e-03,1.1946992000e+07,6.0988000000e+04,2026-05-04T13:19:27.922221
11,1.0000000000e-02,0.0000000000e+00,3,7,7.9123426190e-02,full_likelihood_cond_only,560,True,9.1330707073e-03,80,0,1.0000000000e+00,0,0.0000000000e+00,1.5680000000e+04,8.0000000000e+01,2026-05-04T13:19:27.953167
11,1.0000000000e-02,0.0000000000e+00,3,7,8.8951349731e-02,full_likelihood_cond_only,4410,True,3.3305287361e-03,630,0,1.0000000000e+00,0,0.0000000000e+00,1.2348000000e+05,6.3000000000e+02,2026-05-04T13:19:28.067962
11,1.0000000000e-02,0.0000000000e+00,3,7,1.0000000000e-01,full_likelihood_cond_only,3290,True,7.2985887527e-05,470,0,1.0000000000e+00,0,0.0000000000e+00,9.2120000000e+04,4.7000000000e+02,2026-05-04T13:19:28.165180
18,1.0000000000e-02,0.0000000000e+00,3,7,1.0000000000e-04,full_likelihood_cond_only,11459406,True,1.1026859283e-06,2290,0,1.0000000000e+00,10,4.3668122271e-03,3.0579110290e+11,1.5621366380e+09,2026-05-04T13:19:15.998896
18,1.0000000000e-02,0.0000000000e+00,3,7,1.1242100351e-04,full_likelihood_cond_only,2022916,True,1.0907649994e-05,460,0,1.0000000000e+00,2,4.3478260870e-03,4.7919252600e+10,2.4459619400e+08,2026-05-04T13:19:16.283866
18,1.0000000000e-02,0.0000000000e+00,3,7,1.2638482029e-04,full_likelihood_cond_only,8727859,True,1.1026859283e-06,2190,0,1.0000000000e+00,8,3.6529680365e-03,1.8419416910e+11,9.4120410100e+08,2026-05-04T13:19:17.224591
18,1.0000000000e-02,0.0000000000e+00,3,7,1.4208308325e-04,full_likelihood_cond_only,1324813,True,1.1026859283e-06,390,0,1.0000000000e+00,1,2.5641025641e-03,2.4050571280e+10,1.2270873700e+08,2026-05-04T13:19:17.445217
18,1.0000000000e-02,0.0000000000e+00,3,7,1.5973122801e-04,full_likelihood_cond_only,253498,True,1.0907649994e-05,80,0,1.0000000000e+00,1,1.2500000000e-02,4.1256419440e+09,2.1245414000e+07,2026-05-04T13:19:17.507183
18,1.0000000000e-02,0.0000000000e+00,3,7,1.7957144944e-04,full_likelihood_cond_only,108892,True,1.0907649994e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,1.6003866480e+09,8.1652380000e+06,2026-05-04T13:19:17.546628
18,1.0000000000e-02,0.0000000000e+00,3,7,2.0187602547e-04,full_likelihood_cond_only,170702,True,1.3083219528e-05,70,0,1.0000000000e+00,2,2.8571428571e-02,2.1475523080e+09,1.1120270000e+07,2026-05-04T13:19:17.602736
18,1.0000000000e-02,0.0000000000e+00,3,7,2.2695105367e-04,full_likelihood_cond_only,81053,True,4.9024820328e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,1.0144323000e+09,5.1756750000e+06,2026-05-04T13:19:17.644279
18,1.0000000000e-02,0.0000000000e+00,3,7,2.5514065200e-04,full_likelihood_cond_only,1014251,True,1.0907649994e-05,530,0,1.0000000000e+00,1,1.8867924528e-03,1.0464508944e+10,5.3422297000e+07,2026-05-04T13:19:17.899848
18,1.0000000000e-02,0.0000000000e+00,3,7,2.8683168133e-04,full_likelihood_cond_only,53844,True,3.4868717194e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,4.8721562400e+08,2.4857940000e+06,2026-05-04T13:19:17.932042
18,1.0000000000e-02,0.0000000000e+00,3,7,3.2245905453e-04,full_likelihood_cond_only,1027019,True,1.0907649994e-05,670,0,1.0000000000e+00,0,0.0000000000e+00,8.5050356440e+09,4.3393039000e+07,2026-05-04T13:19:18.217171
18,1.0000000000e-02,0.0000000000e+00,3,7,3.6251170500e-04,full_likelihood_cond_only,52234,True,4.9024820328e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,3.8779658400e+08,1.9785540000e+06,2026-05-04T13:19:18.255028
18,1.0000000000e-02,0.0000000000e+00,3,7,4.0753929659e-04,full_likelihood_cond_only,56413,True,2.5063753128e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,3.5992597200e+08,1.8363570000e+06,2026-05-04T13:19:18.299644
18,1.0000000000e-02,0.0000000000e+00,3,7,4.5815976691e-04,full_likelihood_cond_only,94570,True,7.0810317993e-05,80,0,1.0000000000e+00,0,0.0000000000e+00,5.7198797600e+08,2.9183060000e+06,2026-05-04T13:19:18.362195
18,1.0000000000e-02,0.0000000000e+00,3,7,5.1506780762e-04,full_likelihood_cond_only,30156,True,1.0907649994e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,1.6685950400e+08,8.5132400000e+05,2026-05-04T13:19:18.395804
18,1.0000000000e-02,0.0000000000e+00,3,7,5.7904439806e-04,full_likelihood_cond_only,47523,True,3.7044286728e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,2.3757454000e+08,1.2121150000e+06,2026-05-04T13:19:18.441154
18,1.0000000000e-02,0.0000000000e+00,3,7,6.5096752305e-04,full_likelihood_cond_only,754348,True,1.0907649994e-05,1000,0,1.0000000000e+00,2,2.0000000000e-03,3.0513152360e+09,1.5568834000e+07,2026-05-04T13:19:18.777899
18,1.0000000000e-02,0.0000000000e+00,3,7,7.3182422191e-04,full_likelihood_cond_only,50176,True,1.1876225471e-04,70,0,1.0000000000e+00,1,1.4285714286e-02,1.8688620400e+08,9.6072400000e+05,2026-05-04T13:19:18.834151
18,1.0000000000e-02,0.0000000000e+00,3,7,8.2272413417e-04,full_likelihood_cond_only,9275,True,4.3034553528e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,3.0114028000e+07,1.5364300000e+05,2026-05-04T13:19:18.861032
18,1.0000000000e-02,0.0000000000e+00,3,7,9.2491472772e-04,full_likelihood_cond_only,1532804,True,2.5063753128e-05,2790,0,1.0000000000e+00,11,3.9426523297e-03,4.4611006880e+09,2.2787328000e+07,2026-05-04T13:19:19.490531
18,1.0000000000e-02,0.0000000000e+00,3,7,1.0397984185e-03,full_likelihood_cond_only,985474,True,1.1026859283e-06,2020,0,1.0000000000e+00,12,5.9405940594e-03,2.5205259000e+09,1.2874026000e+07,2026-05-04T13:19:19.990448
18,1.0000000000e-02,0.0000000000e+00,3,7,1.1689518165e-03,full_likelihood_cond_only,15071,True,8.2790851593e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,3.2523652000e+07,1.6593700000e+05,2026-05-04T13:19:20.032718
18,1.0000000000e-02,0.0000000000e+00,3,7,1.3141473626e-03,full_likelihood_cond_only,45878,True,8.2790851593e-05,120,0,1.0000000000e+00,0,0.0000000000e+00,9.2755824000e+07,4.7324400000e+05,2026-05-04T13:19:20.103716
18,1.0000000000e-02,0.0000000000e+00,3,7,1.4773776526e-03,full_likelihood_cond_only,10766,True,2.5057792664e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,1.9407528000e+07,9.9018000000e+04,2026-05-04T13:19:20.136539
18,1.0000000000e-02,0.0000000000e+00,3,7,1.6608827826e-03,full_likelihood_cond_only,191653,True,1.3083219528e-05,640,0,1.0000000000e+00,3,4.6875000000e-03,3.0544514000e+08,1.5599350000e+06,2026-05-04T13:19:20.331291
18,1.0000000000e-02,0.0000000000e+00,3,7,1.8671810913e-03,full_likelihood_cond_only,2233,True,6.5803527832e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,3.0942520000e+06,1.5787000000e+04,2026-05-04T13:19:20.352738
18,1.0000000000e-02,0.0000000000e+00,3,7,2.0991037201e-03,full_likelihood_cond_only,8694,True,1.5470385551e-04,40,0,1.0000000000e+00,0,0.0000000000e+00,1.0893680000e+07,5.5580000000e+04,2026-05-04T13:19:20.390362
18,1.0000000000e-02,0.0000000000e+00,3,7,2.3598334668e-03,full_likelihood_cond_only,5740,True,7.4410438538e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,6.1473440000e+06,3.1364000000e+04,2026-05-04T13:19:20.423615
18,1.0000000000e-02,0.0000000000e+00,3,7,2.6529484644e-03,full_likelihood_cond_only,10045,True,3.7044286728e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,1.0555972000e+07,5.3857000000e+04,2026-05-04T13:19:20.463620
18,1.0000000000e-02,0.0000000000e+00,3,7,2.9824712862e-03,full_likelihood_cond_only,25452,True,1.6668438911e-04,160,0,1.0000000000e+00,2,1.2500000000e-02,2.1653196000e+07,1.1089600000e+05,2026-05-04T13:19:20.542056
18,1.0000000000e-02,0.0000000000e+00,3,7,3.3529241492e-03,full_likelihood_cond_only,3640,True,1.2212991714e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,3.1042480000e+06,1.5838000000e+04,2026-05-04T13:19:20.570180
18,1.0000000000e-02,0.0000000000e+00,3,7,3.7693909754e-03,full_likelihood_cond_only,1372,True,1.9064545631e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,1.1399360000e+06,5.8160000000e+03,2026-05-04T13:19:20.592032
18,1.0000000000e-02,0.0000000000e+00,3,7,4.2375871606e-03,full_likelihood_cond_only,1029,True,1.0556876659e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,5.6977200000e+05,2.9070000000e+03,2026-05-04T13:19:20.614126
18,1.0000000000e-02,0.0000000000e+00,3,7,4.7639380104e-03,full_likelihood_cond_only,2107,True,6.2209367752e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,1.0405640000e+06,5.3090000000e+03,2026-05-04T13:19:20.639516
18,1.0000000000e-02,0.0000000000e+00,3,7,5.3556669177e-03,full_likelihood_cond_only,728,True,5.1401555538e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.7204800000e+05,1.3880000000e+03,2026-05-04T13:19:20.661552
18,1.0000000000e-02,0.0000000000e+00,3,7,6.0208944933e-03,full_likelihood_cond_only,21448,True,2.0265579224e-04,260,0,1.0000000000e+00,0,0.0000000000e+00,9.3903600000e+06,4.7910000000e+04,2026-05-04T13:19:20.742373
18,1.0000000000e-02,0.0000000000e+00,3,7,6.7687500095e-03,full_likelihood_cond_only,33880,True,3.7044286728e-05,450,0,1.0000000000e+00,3,6.6666666667e-03,1.3417644000e+07,6.8672000000e+04,2026-05-04T13:19:20.859246
18,1.0000000000e-02,0.0000000000e+00,3,7,7.6094966855e-03,full_likelihood_cond_only,1246,True,2.3358464241e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,4.1944000000e+05,2.1400000000e+03,2026-05-04T13:19:20.884524
18,1.0000000000e-02,0.0000000000e+00,3,7,8.5546725356e-03,full_likelihood_cond_only,1337,True,5.5018067360e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,4.0983600000e+05,2.0910000000e+03,2026-05-04T13:19:20.907926
18,1.0000000000e-02,0.0000000000e+00,3,7,9.6172487112e-03,full_likelihood_cond_only,1141,True,6.6021084785e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,3.1262000000e+05,1.5950000000e+03,2026-05-04T13:19:20.930812
18,1.0000000000e-02,0.0000000000e+00,3,7,1.0811807511e-02,full_likelihood_cond_only,2310,True,1.3074278831e-04,50,0,1.0000000000e+00,0,0.0000000000e+00,5.6330400000e+05,2.8740000000e+03,2026-05-04T13:19:20.962424
18,1.0000000000e-02,0.0000000000e+00,3,7,1.2154742501e-02,full_likelihood_cond_only,420,True,4.0877163410e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,8.8592000000e+04,4.5200000000e+02,2026-05-04T13:19:20.982082
18,1.0000000000e-02,0.0000000000e+00,3,7,1.3664483493e-02,full_likelihood_cond_only,6090,True,3.4868717194e-05,160,0,1.0000000000e+00,1,6.2500000000e-03,1.1780480000e+06,6.0200000000e+03,2026-05-04T13:19:21.031547
18,1.0000000000e-02,0.0000000000e+00,3,7,1.5361749467e-02,full_likelihood_cond_only,343,True,1.6047954559e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,5.8604000000e+04,2.9900000000e+02,2026-05-04T13:19:21.051842
18,1.0000000000e-02,0.0000000000e+00,3,7,1.7269832907e-02,full_likelihood_cond_only,406,True,4.3753385544e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,7.8400000000e+04,4.0000000000e+02,2026-05-04T13:19:21.070851
18,1.0000000000e-02,0.0000000000e+00,3,7,1.9414919457e-02,full_likelihood_cond_only,322,True,8.8793039322e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,4.9000000000e+04,2.5000000000e+02,2026-05-04T13:19:21.089633
18,1.0000000000e-02,0.0000000000e+00,3,7,2.1826447284e-02,full_likelihood_cond_only,238,True,1.9882917404e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.6264000000e+04,1.3400000000e+02,2026-05-04T13:19:21.108470
18,1.0000000000e-02,0.0000000000e+00,3,7,2.4537511066e-02,full_likelihood_cond_only,189,True,9.7301006317e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,1.8228000000e+04,9.3000000000e+01,2026-05-04T13:19:21.128078
18,1.0000000000e-02,0.0000000000e+00,3,7,2.7585316176e-02,full_likelihood_cond_only,168,True,1.7965435982e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,1.4896000000e+04,7.6000000000e+01,2026-05-04T13:19:21.146918
18,1.0000000000e-02,0.0000000000e+00,3,7,3.1011689266e-02,full_likelihood_cond_only,378,True,1.3890862465e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,3.3712000000e+04,1.7200000000e+02,2026-05-04T13:19:21.166988
18,1.0000000000e-02,0.0000000000e+00,3,7,3.4863652277e-02,full_likelihood_cond_only,175,True,4.6869218349e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,1.3916000000e+04,7.1000000000e+01,2026-05-04T13:19:21.184690
18,1.0000000000e-02,0.0000000000e+00,3,7,3.9194067748e-02,full_likelihood_cond_only,1281,True,1.1374056339e-03,90,0,1.0000000000e+00,0,0.0000000000e+00,8.6044000000e+04,4.3900000000e+02,2026-05-04T13:19:21.218244
18,1.0000000000e-02,0.0000000000e+00,3,7,4.4062364278e-02,full_likelihood_cond_only,1162,True,1.4370083809e-03,80,0,1.0000000000e+00,0,0.0000000000e+00,7.4872000000e+04,3.8200000000e+02,2026-05-04T13:19:21.247529
