seed,gamma,h,sigma_epsilon,L,N_code,N_total,epsilon,mode,total_resources,converged,final_error,n_accepted,n_rejected,acceptance_rate,n_syndrome_used,mean_d,sum_F_obs,sum_M_sq,timestamp
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.8671810913e-03,combined_full_likelihood_marg_qt,13538070,False,4.5289397240e-03,50000,0,1.0000000000e+00,5930,1.2764000000e-01,1.8816403580e+10,5.9696746000e+07,2026-05-05T00:40:17.423888
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0991037201e-03,combined_full_likelihood_marg_qt,11902914,False,4.5409202576e-03,50000,0,1.0000000000e+00,5810,1.2590000000e-01,1.4597721308e+10,4.6234862000e+07,2026-05-05T00:40:47.338971
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.3598334668e-03,combined_full_likelihood_marg_qt,10788750,False,4.4929981232e-03,50000,0,1.0000000000e+00,5975,1.2906000000e-01,1.1973526420e+10,3.7954174000e+07,2026-05-05T00:41:17.701695
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.6529484644e-03,combined_full_likelihood_marg_qt,9485667,False,4.6008527279e-03,50000,0,1.0000000000e+00,5923,1.2788000000e-01,9.2241868240e+09,2.9244229000e+07,2026-05-05T00:41:47.897792
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.9824712862e-03,combined_full_likelihood_marg_qt,8562213,False,4.5888721943e-03,50000,0,1.0000000000e+00,5958,1.2914000000e-01,7.5048744920e+09,2.3806987000e+07,2026-05-05T00:42:18.006180
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.3529241492e-03,combined_full_likelihood_marg_qt,4635,True,3.7140250206e-03,30,0,1.0000000000e+00,2,6.6666666667e-02,3.8596520000e+06,1.1957000000e+04,2026-05-05T00:42:18.056877
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.7693909754e-03,combined_full_likelihood_marg_qt,2628,True,4.1454434395e-03,20,0,1.0000000000e+00,5,3.0000000000e-01,1.6676080000e+06,5.4840000000e+03,2026-05-05T00:42:18.095295
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.2375871606e-03,combined_full_likelihood_marg_qt,18675,True,4.6248137951e-03,160,0,1.0000000000e+00,11,6.8750000000e-02,1.1370876000e+07,3.5973000000e+04,2026-05-05T00:42:18.224463
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.7639380104e-03,combined_full_likelihood_marg_qt,1368,True,5.2599906921e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,8.0111200000e+05,2.4860000000e+03,2026-05-05T00:42:18.251701
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.3556669177e-03,combined_full_likelihood_marg_qt,999,True,5.4397583008e-03,10,0,1.0000000000e+00,2,2.0000000000e-01,5.0313200000e+05,1.6490000000e+03,2026-05-05T00:42:18.279655
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.0208944933e-03,combined_full_likelihood_marg_qt,1530,True,6.0749053955e-03,20,0,1.0000000000e+00,6,3.5000000000e-01,6.4968800000e+05,2.1660000000e+03,2026-05-05T00:42:18.315652
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.7687500095e-03,combined_full_likelihood_marg_qt,1368,True,3.4383833408e-03,20,0,1.0000000000e+00,3,2.0000000000e-01,5.0460800000e+05,1.7060000000e+03,2026-05-05T00:42:18.352152
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.6094966855e-03,combined_full_likelihood_marg_qt,513,True,7.0598721504e-04,10,0,1.0000000000e+00,3,4.0000000000e-01,1.2560400000e+05,4.1700000000e+02,2026-05-05T00:42:18.379300
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.5546725356e-03,combined_full_likelihood_marg_qt,2448,True,5.2719712257e-03,40,0,1.0000000000e+00,2,5.0000000000e-02,7.4552800000e+05,2.3220000000e+03,2026-05-05T00:42:18.427129
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,9.6172487112e-03,combined_full_likelihood_marg_qt,3915,True,6.4464211464e-03,70,0,1.0000000000e+00,7,1.0000000000e-01,1.0897040000e+06,3.3870000000e+03,2026-05-05T00:42:18.492625
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0811807511e-02,combined_full_likelihood_marg_qt,396,True,5.9311091900e-03,10,0,1.0000000000e+00,1,1.0000000000e-01,7.0876000000e+04,2.2400000000e+02,2026-05-05T00:42:18.520150
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2154742501e-02,combined_full_likelihood_marg_qt,432,True,5.3820014000e-04,10,0,1.0000000000e+00,3,3.0000000000e-01,8.5376000000e+04,2.7400000000e+02,2026-05-05T00:42:18.548298
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3664483493e-02,combined_full_likelihood_marg_qt,369,True,5.9311091900e-03,10,0,1.0000000000e+00,2,2.0000000000e-01,6.4116000000e+04,2.1300000000e+02,2026-05-05T00:42:18.575584
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.5361749467e-02,combined_full_likelihood_marg_qt,351,True,1.1419862509e-02,10,0,1.0000000000e+00,2,2.0000000000e-01,6.2712000000e+04,2.0300000000e+02,2026-05-05T00:42:18.602658
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.7269832907e-02,combined_full_likelihood_marg_qt,531,True,3.8578212261e-03,20,0,1.0000000000e+00,3,1.5000000000e-01,6.7388000000e+04,2.2100000000e+02,2026-05-05T00:42:18.634009
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.9414919457e-02,combined_full_likelihood_marg_qt,558,True,1.0796785355e-03,20,0,1.0000000000e+00,3,1.5000000000e-01,7.4940000000e+04,2.4200000000e+02,2026-05-05T00:42:18.667507
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.1826447284e-02,combined_full_likelihood_marg_qt,531,True,5.9670507908e-03,20,0,1.0000000000e+00,1,1.0000000000e-01,6.4516000000e+04,2.0900000000e+02,2026-05-05T00:42:18.698329
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.4537511066e-02,combined_full_likelihood_marg_qt,252,True,1.1084318161e-02,10,0,1.0000000000e+00,2,2.0000000000e-01,2.8448000000e+04,9.2000000000e+01,2026-05-05T00:42:18.725222
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.7585316176e-02,combined_full_likelihood_marg_qt,477,True,3.3784508705e-03,20,0,1.0000000000e+00,2,1.0000000000e-01,5.1284000000e+04,1.6500000000e+02,2026-05-05T00:42:18.758172
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.1011689266e-02,combined_full_likelihood_marg_qt,207,True,9.6222460270e-03,10,0,1.0000000000e+00,2,2.0000000000e-01,1.7892000000e+04,5.9000000000e+01,2026-05-05T00:42:18.783084
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.4863652277e-02,combined_full_likelihood_marg_qt,369,True,5.8472156525e-03,20,0,1.0000000000e+00,4,2.0000000000e-01,3.0408000000e+04,9.7000000000e+01,2026-05-05T00:42:18.816680
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.9194067748e-02,combined_full_likelihood_marg_qt,396,True,9.5024108887e-03,30,0,1.0000000000e+00,3,1.0000000000e-01,2.2716000000e+04,7.2000000000e+01,2026-05-05T00:42:18.853293
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.4062364278e-02,combined_full_likelihood_marg_qt,414,True,3.6900639534e-03,30,0,1.0000000000e+00,1,3.3333333333e-02,2.5000000000e+04,7.8000000000e+01,2026-05-05T00:42:18.889851
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.9535352090e-02,combined_full_likelihood_marg_qt,423,True,7.0478022099e-03,30,0,1.0000000000e+00,1,3.3333333333e-02,2.5972000000e+04,8.1000000000e+01,2026-05-05T00:42:18.925776
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.5688139909e-02,combined_full_likelihood_marg_qt,2070,True,3.7739276886e-03,230,0,1.0000000000e+00,4,1.7391304348e-02,7.4248000000e+04,2.3000000000e+02,2026-05-05T00:42:19.080265
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.2605165720e-02,combined_full_likelihood_marg_qt,990,True,1.3816714287e-02,110,0,1.0000000000e+00,2,1.8181818182e-02,3.5504000000e+04,1.1000000000e+02,2026-05-05T00:42:19.164347
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.0381355549e-02,combined_full_likelihood_marg_qt,2700,True,1.3972520828e-02,300,0,1.0000000000e+00,7,2.3333333333e-02,9.6724000000e+04,3.0000000000e+02,2026-05-05T00:42:19.359884
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.9123426190e-02,combined_full_likelihood_marg_qt,270,True,1.1168211699e-02,30,0,1.0000000000e+00,4,1.3333333333e-01,9.4480000000e+03,3.0000000000e+01,2026-05-05T00:42:19.395869
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.8951349731e-02,combined_full_likelihood_marg_qt,270,True,4.6487748623e-03,30,0,1.0000000000e+00,2,6.6666666667e-02,9.5840000000e+03,3.0000000000e+01,2026-05-05T00:42:19.432310
40,5.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0000000000e-01,combined_full_likelihood_marg_qt,270,True,9.0913414955e-02,30,0,1.0000000000e+00,1,3.3333333333e-02,9.6520000000e+03,3.0000000000e+01,2026-05-05T00:42:19.468488
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0000000000e-04,combined_full_likelihood_marg_qt,10144026,True,9.6976757050e-05,2040,0,1.0000000000e+00,783,4.6519607843e-01,2.4450494773e+11,8.3582554200e+08,2026-05-05T00:41:33.616538
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1242100351e-04,combined_full_likelihood_marg_qt,1214937,True,4.9024820328e-05,300,0,1.0000000000e+00,110,4.4666666667e-01,2.5664849416e+10,8.6458903000e+07,2026-05-05T00:41:33.855971
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2638482029e-04,combined_full_likelihood_marg_qt,881478,True,9.4771385193e-05,210,0,1.0000000000e+00,80,5.0476190476e-01,1.6706179976e+10,5.8874718000e+07,2026-05-05T00:41:34.027438
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.4208308325e-04,combined_full_likelihood_marg_qt,4323006,True,1.5470385551e-04,1220,0,1.0000000000e+00,406,4.0573770492e-01,7.4254477580e+10,2.4971342800e+08,2026-05-05T00:41:34.906869
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.5973122801e-04,combined_full_likelihood_marg_qt,740682,True,1.1876225471e-04,220,0,1.0000000000e+00,81,4.3181818182e-01,1.1455638356e+10,3.8895742000e+07,2026-05-05T00:41:35.087658
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.7957144944e-04,combined_full_likelihood_marg_qt,744183,True,1.5470385551e-04,280,0,1.0000000000e+00,99,4.6071428571e-01,9.6788006920e+09,3.2820575000e+07,2026-05-05T00:41:35.308166
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0187602547e-04,combined_full_likelihood_marg_qt,123857442,False,1.7246305943e-03,50000,0,1.0000000000e+00,18135,4.5150000000e-01,1.4870643056e+12,5.0568353700e+09,2026-05-05T00:42:09.817914
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.2695105367e-04,combined_full_likelihood_marg_qt,109918629,False,1.6767084599e-03,50000,0,1.0000000000e+00,18017,4.5150000000e-01,1.1728612627e+12,3.9839067510e+09,2026-05-05T00:42:44.273228
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.5514065200e-04,combined_full_likelihood_marg_qt,219987,True,1.1026859283e-06,110,0,1.0000000000e+00,46,5.2727272727e-01,2.1154133040e+09,7.3115210000e+06,2026-05-05T00:42:44.378384
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.8683168133e-04,combined_full_likelihood_marg_qt,191727,True,2.1681189537e-04,110,0,1.0000000000e+00,30,3.9090909091e-01,1.5873549760e+09,5.3109870000e+06,2026-05-05T00:42:44.478842
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,3.2245905453e-04,combined_full_likelihood_marg_qt,132003,True,1.6885995865e-04,90,0,1.0000000000e+00,34,4.4444444444e-01,9.8749892400e+08,3.3330690000e+06,2026-05-05T00:42:44.565728
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,3.6251170500e-04,combined_full_likelihood_marg_qt,193437,True,3.3447146416e-04,140,0,1.0000000000e+00,51,4.4285714286e-01,1.2737756160e+09,4.3193150000e+06,2026-05-05T00:42:44.687659
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,4.0753929659e-04,combined_full_likelihood_marg_qt,71883,True,4.9024820328e-05,60,0,1.0000000000e+00,23,4.8333333333e-01,4.2243001200e+08,1.4794630000e+06,2026-05-05T00:42:44.753403
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,4.5815976691e-04,combined_full_likelihood_marg_qt,95634,True,4.6846270561e-04,80,0,1.0000000000e+00,31,5.0000000000e-01,4.8635973200e+08,1.7351600000e+06,2026-05-05T00:42:44.833475
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,5.1506780762e-04,combined_full_likelihood_marg_qt,1152207,True,1.5470385551e-04,1180,0,1.0000000000e+00,429,4.5847457627e-01,5.3836285200e+09,1.8442293000e+07,2026-05-05T00:42:45.658664
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,5.7904439806e-04,combined_full_likelihood_marg_qt,307908,True,6.7222118378e-04,360,0,1.0000000000e+00,122,4.5833333333e-01,1.2980331080e+09,4.3936560000e+06,2026-05-05T00:42:45.931640
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,6.5096752305e-04,combined_full_likelihood_marg_qt,28350,True,7.5608491898e-04,30,0,1.0000000000e+00,14,7.0000000000e-01,1.1389676000e+08,3.9958600000e+05,2026-05-05T00:42:45.975959
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,7.3182422191e-04,combined_full_likelihood_marg_qt,20421,True,4.2054057121e-04,30,0,1.0000000000e+00,15,5.6666666667e-01,6.4842804000e+07,2.3055100000e+05,2026-05-05T00:42:46.020970
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,8.2272413417e-04,combined_full_likelihood_marg_qt,14256,True,8.2790851593e-05,20,0,1.0000000000e+00,7,5.0000000000e-01,4.6572804000e+07,1.5520800000e+05,2026-05-05T00:42:46.057627
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,9.2491472772e-04,combined_full_likelihood_marg_qt,28404,True,1.0775029659e-03,50,0,1.0000000000e+00,12,3.2000000000e-01,7.5542712000e+07,2.5210200000e+05,2026-05-05T00:42:46.116360
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0397984185e-03,combined_full_likelihood_marg_qt,13626,True,1.1973381042e-03,30,0,1.0000000000e+00,11,5.6666666667e-01,2.7685104000e+07,9.9190000000e+04,2026-05-05T00:42:46.159857
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1689518165e-03,combined_full_likelihood_marg_qt,13167,True,1.1875331402e-03,30,0,1.0000000000e+00,13,5.0000000000e-01,2.8472332000e+07,9.7327000000e+04,2026-05-05T00:42:46.202427
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3141473626e-03,combined_full_likelihood_marg_qt,6858,True,1.3912618160e-03,20,0,1.0000000000e+00,4,3.5000000000e-01,1.3170232000e+07,4.3042000000e+04,2026-05-05T00:42:46.239125
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.4773776526e-03,combined_full_likelihood_marg_qt,22140,True,1.1755526066e-03,60,0,1.0000000000e+00,29,7.0000000000e-01,3.6340852000e+07,1.2974600000e+05,2026-05-05T00:42:46.303217
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.6608827826e-03,combined_full_likelihood_marg_qt,7011,True,1.1134445667e-03,20,0,1.0000000000e+00,5,3.0000000000e-01,1.1360272000e+07,3.6809000000e+04,2026-05-05T00:42:46.338931
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.8671810913e-03,combined_full_likelihood_marg_qt,4941,True,1.5470385551e-04,20,0,1.0000000000e+00,4,3.5000000000e-01,6.5795040000e+06,2.1653000000e+04,2026-05-05T00:42:46.374543
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0991037201e-03,combined_full_likelihood_marg_qt,2196,True,1.3792812824e-03,10,0,1.0000000000e+00,4,4.0000000000e-01,2.3112480000e+06,7.6120000000e+03,2026-05-05T00:42:46.403889
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.3598334668e-03,combined_full_likelihood_marg_qt,3537,True,2.0264387131e-03,20,0,1.0000000000e+00,9,7.0000000000e-01,3.0478360000e+06,1.1837000000e+04,2026-05-05T00:42:46.440186
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.6529484644e-03,combined_full_likelihood_marg_qt,2250,True,2.3859441280e-03,10,0,1.0000000000e+00,4,7.0000000000e-01,2.4029680000e+06,7.8460000000e+03,2026-05-05T00:42:46.467152
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.9824712862e-03,combined_full_likelihood_marg_qt,2880,True,2.1680593491e-03,20,0,1.0000000000e+00,4,2.5000000000e-01,2.1199400000e+06,6.7740000000e+03,2026-05-05T00:42:46.503106
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,3.3529241492e-03,combined_full_likelihood_marg_qt,3438,True,1.0907649994e-05,20,0,1.0000000000e+00,4,2.5000000000e-01,2.6736000000e+06,8.6820000000e+03,2026-05-05T00:42:46.539069
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,3.7693909754e-03,combined_full_likelihood_marg_qt,2565,True,1.8924176693e-03,20,0,1.0000000000e+00,7,4.5000000000e-01,1.6786000000e+06,5.3710000000e+03,2026-05-05T00:42:46.575115
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,4.2375871606e-03,combined_full_likelihood_marg_qt,1485,True,3.0070543289e-04,10,0,1.0000000000e+00,4,5.0000000000e-01,9.4378000000e+05,3.3550000000e+03,2026-05-05T00:42:46.603658
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,4.7639380104e-03,combined_full_likelihood_marg_qt,1080,True,1.9285082817e-04,10,0,1.0000000000e+00,3,4.0000000000e-01,5.4140400000e+05,1.8840000000e+03,2026-05-05T00:42:46.630644
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,5.3556669177e-03,combined_full_likelihood_marg_qt,972,True,6.2546730042e-03,10,0,1.0000000000e+00,5,7.0000000000e-01,4.2792000000e+05,1.6300000000e+03,2026-05-05T00:42:46.658978
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,6.0208944933e-03,combined_full_likelihood_marg_qt,792,True,3.1867027283e-03,10,0,1.0000000000e+00,4,5.0000000000e-01,2.7604000000e+05,9.9600000000e+02,2026-05-05T00:42:46.686453
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,6.7687500095e-03,combined_full_likelihood_marg_qt,684,True,3.7859380245e-03,10,0,1.0000000000e+00,4,6.0000000000e-01,1.9476000000e+05,6.9200000000e+02,2026-05-05T00:42:46.715190
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,7.6094966855e-03,combined_full_likelihood_marg_qt,1512,True,2.9590129852e-03,20,0,1.0000000000e+00,5,2.5000000000e-01,5.2601200000e+05,1.6980000000e+03,2026-05-05T00:42:46.749715
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,8.5546725356e-03,combined_full_likelihood_marg_qt,1944,True,1.4489889145e-04,30,0,1.0000000000e+00,7,2.6666666667e-01,6.2057200000e+05,1.9720000000e+03,2026-05-05T00:42:46.789600
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,9.6172487112e-03,combined_full_likelihood_marg_qt,657,True,4.4592320919e-03,10,0,1.0000000000e+00,1,2.0000000000e-01,2.1113200000e+05,6.7100000000e+02,2026-05-05T00:42:46.816236
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0811807511e-02,combined_full_likelihood_marg_qt,513,True,2.2661089897e-03,10,0,1.0000000000e+00,1,2.0000000000e-01,1.3435600000e+05,4.2100000000e+02,2026-05-05T00:42:46.843260
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2154742501e-02,combined_full_likelihood_marg_qt,522,True,1.6527473927e-03,10,0,1.0000000000e+00,4,5.0000000000e-01,1.1237200000e+05,3.8400000000e+02,2026-05-05T00:42:46.869688
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3664483493e-02,combined_full_likelihood_marg_qt,423,True,1.9185543060e-03,10,0,1.0000000000e+00,4,6.0000000000e-01,7.5740000000e+04,2.6500000000e+02,2026-05-05T00:42:46.896855
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.5361749467e-02,combined_full_likelihood_marg_qt,432,True,6.8680644035e-03,10,0,1.0000000000e+00,3,5.0000000000e-01,8.0672000000e+04,2.7400000000e+02,2026-05-05T00:42:46.924303
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.7269832907e-02,combined_full_likelihood_marg_qt,351,True,1.1995136738e-03,10,0,1.0000000000e+00,5,5.0000000000e-01,4.7928000000e+04,1.7500000000e+02,2026-05-05T00:42:46.951053
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.9414919457e-02,combined_full_likelihood_marg_qt,288,True,9.5763802528e-04,10,0,1.0000000000e+00,4,5.0000000000e-01,3.4080000000e+04,1.2200000000e+02,2026-05-05T00:42:46.978138
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.1826447284e-02,combined_full_likelihood_marg_qt,567,True,6.1005353928e-05,20,0,1.0000000000e+00,10,6.0000000000e-01,6.3560000000e+04,2.4300000000e+02,2026-05-05T00:42:47.007472
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.4537511066e-02,combined_full_likelihood_marg_qt,675,True,1.3193488121e-03,30,0,1.0000000000e+00,11,4.3333333333e-01,6.2844000000e+04,2.2300000000e+02,2026-05-05T00:42:47.041909
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,2.7585316176e-02,combined_full_likelihood_marg_qt,972,True,9.4565749168e-04,40,0,1.0000000000e+00,18,5.2500000000e-01,9.4512000000e+04,3.4400000000e+02,2026-05-05T00:42:47.080674
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,3.1011689266e-02,combined_full_likelihood_marg_qt,180,True,3.0070543289e-04,10,0,1.0000000000e+00,3,3.0000000000e-01,1.4056000000e+04,4.8000000000e+01,2026-05-05T00:42:47.105476
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,3.4863652277e-02,combined_full_likelihood_marg_qt,342,True,3.3185482025e-03,20,0,1.0000000000e+00,3,2.0000000000e-01,2.5828000000e+04,8.6000000000e+01,2026-05-05T00:42:47.134649
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,3.9194067748e-02,combined_full_likelihood_marg_qt,243,True,4.3633580208e-03,20,0,1.0000000000e+00,2,1.0000000000e-01,1.2740000000e+04,4.1000000000e+01,2026-05-05T00:42:47.163876
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,4.4062364278e-02,combined_full_likelihood_marg_qt,270,True,1.3083219528e-05,20,0,1.0000000000e+00,3,2.5000000000e-01,1.4936000000e+04,5.0000000000e+01,2026-05-05T00:42:47.192213
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,4.9535352090e-02,combined_full_likelihood_marg_qt,396,True,2.6496052742e-03,30,0,1.0000000000e+00,8,3.3333333333e-01,2.1080000000e+04,7.2000000000e+01,2026-05-05T00:42:47.226577
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,5.5688139909e-02,combined_full_likelihood_marg_qt,180,True,1.7040491104e-02,20,0,1.0000000000e+00,3,1.5000000000e-01,6.2760000000e+03,2.0000000000e+01,2026-05-05T00:42:47.255410
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,6.2605165720e-02,combined_full_likelihood_marg_qt,900,True,6.5782368183e-03,100,0,1.0000000000e+00,11,1.1000000000e-01,3.1652000000e+04,1.0000000000e+02,2026-05-05T00:42:47.321415
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,7.0381355549e-02,combined_full_likelihood_marg_qt,6390,True,2.3979246616e-03,710,0,1.0000000000e+00,64,9.1549295775e-02,2.2562800000e+05,7.1000000000e+02,2026-05-05T00:42:47.665732
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,7.9123426190e-02,combined_full_likelihood_marg_qt,360,True,3.7739276886e-03,40,0,1.0000000000e+00,6,1.7500000000e-01,1.2492000000e+04,4.0000000000e+01,2026-05-05T00:42:47.704055
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,8.8951349731e-02,combined_full_likelihood_marg_qt,720,True,8.9533030987e-03,80,0,1.0000000000e+00,6,7.5000000000e-02,2.5512000000e+04,8.0000000000e+01,2026-05-05T00:42:47.761436
29,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0000000000e-01,combined_full_likelihood_marg_qt,90,True,8.5676312447e-02,10,0,1.0000000000e+00,1,1.0000000000e-01,3.1720000000e+03,1.0000000000e+01,2026-05-05T00:42:47.785916
14,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0000000000e-04,combined_full_likelihood_marg_qt,250934076,False,3.4623444080e-03,50000,0,1.0000000000e+00,18860,4.6000000000e-01,6.0646794052e+12,2.0648335024e+10,2026-05-05T00:34:53.200103
14,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1242100351e-04,combined_full_likelihood_marg_qt,222119136,False,3.4623444080e-03,50000,0,1.0000000000e+00,18983,4.6222000000e-01,4.7619485002e+12,1.6230560388e+10,2026-05-05T00:35:26.631459
14,1.0000000000e-01,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2638482029e-04,combined_full_likelihood_marg_qt,198202320,False,3.6301314831e-03,50000,0,1.0000000000e+00,18852,4.6062000000e-01,3.7980972515e+12,1.2933883944e+10,2026-05-05T00:36:00.407551
